Order ID,Product,Category,Quantity Ordered,Price Each,Order Date,Purchase Address
1864,ThinkPad Laptop,Electronics,3.0,999.99,2025-03-19 22:46:21,"51635 Reed Spur Suite 837, Davidberg, KY 66599"
1865,AAA Batteries (4-pack),Electronics,4.0,5.49,2025-04-17 05:48:38,"8947 Natasha Village, Alexanderfort, VA 08199"
1866,ThinkPad Laptop,Electronics,4.0,999.99,2025-02-07 11:48:09,"79438 Susan Mountain, New Marcshire, NM 23563"
1867,Blender,Home Appliances,4.0,39.99,2025-02-06 03:51:09,"977 Johnson Valley, Garciabury, RI 02755"
1868,AAA Batteries (4-pack),Electronics,2.0,5.49,2025-03-23 22:52:50,"344 Bradley Corner, East Randall, SC 30918"
1869,USB-C Charging Cable,Electronics,2.0,11.95,2025-01-22 20:38:20,"62366 Molina Junctions Apt. 750, Juarezburgh, AR 63850"
1870,Blender,Home Appliances,4.0,39.99,2025-03-25 04:57:37,"0981 Kaufman Squares, East Richardshire, ID 01469"
1871,Blender,Home Appliances,4.0,39.99,2025-01-31 08:59:50,"400 Scott Summit Suite 116, Clarkland, LA 93421"
1872,Flatscreen TV,Electronics,3.0,300.0,2025-02-08 20:51:30,"801 Casey Village Suite 480, Josephstad, CA 85111"
1873,Flatscreen TV,Electronics,,300.0,2025-02-16 17:47:45,"4091 Jones Inlet Apt. 348, Curtisfurt, DE 26687"
1874,USB-C Charging Cable,Electronics,2.0,11.95,2025-03-20 02:06:00,
1875,Google Home Mini,Electronics,5.0,49.99,2025-03-13 07:18:46,"569 Gregory Hill Suite 198, North Danielleton, MS 66566"
1876,T-Shirt,Clothing,1.0,19.99,2025-03-07 03:27:48,"PSC 7562, Box 9130, APO AA 68060"
1877,ThinkPad Laptop,Electronics,5.0,999.99,2025-04-12 17:50:31,"6597 William Causeway Apt. 615, Crystalburgh, NH 08279"
1878,Coffee Maker,Home Appliances,3.0,89.99,2025-03-31 14:35:01,"8476 Angela Parkways Suite 483, Port Natalie, ID 80252"
1879,Blender,Home Appliances,1.0,39.99,2025-04-16 19:42:37,"1133 Ricky Path Suite 135, Derricktown, MS 93663"
1880,Blender,Home Appliances,,39.99,2025-02-16 00:14:21,"61441 Ashley Mountains Suite 106, Garzafort, MN 85159"
1881,Blender,Home Appliances,,39.99,2025-04-08 13:43:45,"7524 Stewart Mountain, Jessemouth, ID 66573"
1882,Bose Headphones,Electronics,4.0,99.99,2025-04-02 01:42:25,"279 Joshua Island Apt. 018, Bellfort, KY 70513"
1883,USB-C Charging Cable,Electronics,,11.95,2025-02-18 05:44:56,"89148 Trevor Key, Lake Caitlinbury, NE 86222"
1884,Wool Socks,Clothing,5.0,7.99,2025-04-01 09:59:40,"53656 Hale Center Apt. 128, Frederickfurt, MS 57743"
1885,USB-C Charging Cable,Electronics,1.0,11.95,2025-03-06 05:55:37,"89030 Samuel Flats, Youngmouth, MT 47795"
1886,AAA Batteries (4-pack),Electronics,3.0,5.49,2025-01-28 09:19:40,"4310 Jacqueline Islands, Port Jessica, LA 44222"
1887,USB-C Charging Cable,Electronics,5.0,11.95,2025-03-05 20:12:12,"6974 Timothy Point Apt. 673, North Andrewstad, NE 92704"
1888,USB-C Charging Cable,Electronics,1.0,11.95,2025-02-26 02:19:56,"5359 Diaz Club Apt. 020, North Williamfort, HI 55297"
1889,Flatscreen TV,Electronics,1.0,300.0,2025-04-12 23:49:19,"784 Garcia Forest, West Jillside, IL 56154"
1890,Wool Socks,Clothing,2.0,7.99,2025-03-06 09:16:52,"580 Jesus Plains, West Wayne, AR 48693"
1891,USB-C Charging Cable,Electronics,3.0,11.95,2025-03-05 01:13:51,"340 Laurie Road, Emilybury, UT 47526"
1892,T-Shirt,Clothing,4.0,19.99,2025-03-16 21:15:18,"62060 Brown Way Suite 834, Lake John, NE 29320"
1893,AAA Batteries (4-pack),Electronics,2.0,5.49,2025-02-11 12:48:36,"294 Tiffany Avenue Apt. 188, Ginachester, FL 03396"
1894,Flatscreen TV,Electronics,3.0,300.0,2025-03-06 21:03:26,"0890 Samuel Via, East Kristinfurt, IN 18912"
1895,Blender,Home Appliances,1.0,39.99,2025-01-21 16:05:08,"7235 Colleen Path Apt. 922, Barnesville, AL 64300"
1896,Google Home Mini,Electronics,4.0,49.99,2025-03-02 00:28:59,"4870 Sutton Island, North Jasonfort, NJ 54988"
1897,USB-C Charging Cable,Electronics,1.0,11.95,2025-02-12 04:23:00,"0133 Kevin Fords, Garrettside, SC 61715"
1898,Flatscreen TV,Electronics,,300.0,2025-02-26 16:46:18,"17446 Parks Square Suite 073, Lake David, HI 52315"
1899,Blender,Home Appliances,,39.99,2025-03-27 05:42:20,"5085 Bryant Stream, Lake Rick, MS 67945"
1900,USB-C Charging Cable,Electronics,2.0,11.95,2025-03-07 16:31:03,"5111 Cross Curve Suite 317, Williamsburgh, RI 01229"
1901,Bose Headphones,Electronics,4.0,99.99,2025-01-23 09:50:16,"16904 Davis Spring Apt. 915, Port Andrewtown, AZ 66618"
1902,T-Shirt,Clothing,2.0,19.99,2025-03-29 03:51:40,"61806 West Courts, Deborahtown, SC 36695"
1903,Wool Socks,Clothing,5.0,7.99,2025-02-16 13:23:56,"183 Andrea Overpass Apt. 895, Lake Craigshire, CO 08615"
1904,Flatscreen TV,Electronics,1.0,300.0,2025-02-08 19:25:38,"6171 Brooke Overpass Suite 141, Christopherborough, FL 88410"
1905,Flatscreen TV,Electronics,1.0,300.0,2025-03-30 01:58:37,"50671 Smith Skyway, Hawkinsborough, NC 89751"
1906,AAA Batteries (4-pack),Electronics,1.0,5.49,2025-03-01 19:04:20,"995 Lambert Highway, Harrisborough, VT 72432"
1907,T-Shirt,Clothing,5.0,19.99,2025-02-02 20:50:14,"0550 Sean Gardens Suite 319, Michaelside, MS 05528"
1908,ThinkPad Laptop,Electronics,,999.99,2025-04-06 05:26:38,"27887 Long Light Suite 748, South Sierraton, IA 60087"
1909,Google Home Mini,Electronics,,49.99,2025-03-29 19:29:01,"92639 Jackson Cliffs, Lake Jamie, AK 77612"
1910,Blender,Home Appliances,4.0,39.99,2025-02-08 12:35:10,"3481 Tracy Spring Apt. 756, Hartview, OK 27926"
1911,Coffee Maker,Home Appliances,2.0,89.99,2025-02-18 06:13:03,"77675 Williams Lodge, Lake Robin, IN 10444"
1912,T-Shirt,Clothing,2.0,19.99,2025-04-18 19:24:42,"05891 Samuel Hill Suite 883, New Marcus, MI 90596"
1913,Coffee Maker,Home Appliances,4.0,89.99,2025-04-07 17:38:21,"1294 Deborah Pines, Williamsberg, KS 03149"
1914,Bose Headphones,Electronics,2.0,99.99,2025-02-17 14:46:22,"63988 James Mountain Apt. 859, West Joseph, ND 82015"
1915,Wool Socks,Clothing,,7.99,2025-03-16 16:26:53,"578 Anderson Crossroad Suite 811, South Katherinebury, AR 72276"
1916,T-Shirt,Clothing,4.0,19.99,2025-03-07 14:33:37,"29010 Hunt Cliff, Kevinfurt, MD 92367"
1917,Blender,Home Appliances,5.0,39.99,2025-03-05 14:42:05,"245 Victor Junction, North Caitlinside, CT 72209"
1918,Blender,Home Appliances,2.0,39.99,2025-01-29 13:42:11,"3180 Kristen Bridge Apt. 155, North John, WY 03650"
1919,Coffee Maker,Home Appliances,4.0,89.99,2025-03-11 23:31:22,"030 Preston Station Apt. 290, West Kevintown, PA 29260"
1920,Wool Socks,Clothing,2.0,7.99,2025-01-23 14:44:39,"65083 Elizabeth Passage Apt. 586, Donaldfurt, KY 52284"
1921,Bose Headphones,Electronics,4.0,99.99,2025-03-31 02:33:56,"52419 Amanda Neck Suite 290, Jeffstad, SD 06003"
1922,Coffee Maker,Home Appliances,4.0,89.99,2025-03-08 15:57:52,"4261 Harold Ports, North Michaelland, GA 91025"
1923,Google Home Mini,Electronics,2.0,49.99,2025-04-03 21:42:01,"97061 Ashley Pine Apt. 004, Virginiatown, MN 70442"
1924,Coffee Maker,Home Appliances,5.0,89.99,2025-01-28 14:04:50,"93510 Cole Estate, Michaelside, OR 35753"
1925,USB-C Charging Cable,Electronics,,11.95,2025-01-24 07:33:44,
1926,Blender,Home Appliances,5.0,39.99,2025-01-31 09:22:42,"30765 Hailey Court Apt. 947, Port Juliaton, AL 49053"
1927,,Electronics,,49.99,2025-04-13 06:07:54,"32332 Cassandra Path, New Julieton, HI 54943"
1928,Google Home Mini,Electronics,,49.99,2025-02-16 13:50:11,"8934 Craig Manor Apt. 660, Joneshaven, UT 33303"
1929,Blender,Home Appliances,3.0,39.99,2025-03-27 04:22:07,"0703 Reese Knoll Apt. 595, New Adamstad, WI 48027"
1930,AAA Batteries (4-pack),Electronics,1.0,5.49,2025-03-26 23:51:54,"8150 James Island, Loriton, IA 06963"
1931,Wool Socks,Clothing,,7.99,2025-03-17 02:14:00,"119 Brock Ford, Michelleview, TX 24420"
1932,Bose Headphones,Electronics,1.0,99.99,2025-02-10 06:24:18,"659 Erik Station Apt. 627, New Karen, CO 36521"
1933,USB-C Charging Cable,Electronics,5.0,11.95,2025-01-31 11:28:21,"12041 Michael Hill Suite 292, New Jimmy, MA 77509"
1934,AAA Batteries (4-pack),Electronics,1.0,5.49,2025-01-23 07:04:11,"1287 Christine Valleys Apt. 996, Zhangstad, MO 26223"
1935,USB-C Charging Cable,Electronics,3.0,11.95,2025-02-16 23:46:56,"7991 Swanson Manors Suite 748, Arthurshire, IN 25568"
1936,Coffee Maker,Home Appliances,,89.99,2025-01-27 18:14:21,"5903 Katelyn Tunnel, Danielville, WV 55283"
1937,T-Shirt,Clothing,1.0,19.99,2025-01-26 16:03:26,"026 Michael Meadow Apt. 457, Cunninghamburgh, WI 46534"
1938,Wool Socks,Clothing,5.0,7.99,2025-04-16 13:23:53,"1364 Perry Lodge, Hahnville, WY 81343"
1939,T-Shirt,Clothing,,19.99,2025-02-28 22:21:31,"77664 Cory Neck, Laceyberg, FL 15100"
1940,Flatscreen TV,Electronics,1.0,300.0,2025-04-18 10:05:33,"496 Maldonado Ramp, Jamesport, CO 03388"
1941,Wool Socks,Clothing,4.0,7.99,2025-03-04 09:57:41,"Unit 4868 Box 1927, DPO AE 96251"
1942,Blender,Home Appliances,2.0,39.99,2025-01-29 08:24:39,"803 Rangel Radial, South Kristi, NY 37354"
1943,Coffee Maker,Home Appliances,4.0,89.99,2025-02-23 08:31:29,"41213 Matthew Rue Suite 627, Richardview, IL 11060"
1944,USB-C Charging Cable,Electronics,,11.95,2025-01-20 11:43:01,"8839 Fuller Valleys Suite 826, Amandamouth, SD 20606"
1945,T-Shirt,Clothing,1.0,19.99,2025-02-27 20:56:01,"329 Ashley Circles Apt. 094, North Robert, NV 26209"
1946,Flatscreen TV,Electronics,2.0,300.0,2025-04-10 19:13:49,"USCGC Orr, FPO AA 93463"
1947,Google Home Mini,Electronics,5.0,49.99,2025-04-16 08:14:24,"2635 Stark Orchard, Mitchellview, DE 49758"
1948,AAA Batteries (4-pack),Electronics,5.0,5.49,2025-03-22 08:18:55,"441 Bell Union, South Codyburgh, CA 67483"
1949,Bose Headphones,Electronics,3.0,99.99,2025-02-22 01:06:42,"71950 Judy Lake, New Ronaldborough, LA 76015"
1950,T-Shirt,Clothing,2.0,19.99,2025-04-07 00:42:32,"0184 Brian Skyway, Sherryport, PA 55997"
1951,AAA Batteries (4-pack),Electronics,3.0,5.49,2025-02-05 16:16:26,"80580 Perkins Run, New Samanthaview, ND 30883"
1952,Wool Socks,Clothing,2.0,7.99,2025-03-29 04:24:35,"725 Daniel Place Apt. 850, New Christianport, NV 94864"
1953,Flatscreen TV,Electronics,2.0,300.0,2025-02-16 20:58:28,"Unit 3236 Box 6836, DPO AE 67346"
1954,Google Home Mini,Electronics,3.0,49.99,2025-02-18 08:28:25,"6807 Hannah Estate Suite 933, Burkeshire, MI 89782"
1955,T-Shirt,Clothing,,19.99,2025-03-19 19:35:26,"8774 Griffin Vista Suite 021, North James, GA 63399"
1956,Wool Socks,Clothing,2.0,7.99,2025-04-09 02:09:14,"209 Edwards Turnpike, Abbotttown, WI 79880"
1957,ThinkPad Laptop,Electronics,1.0,999.99,2025-03-18 00:34:10,"976 Hunt Center Apt. 106, Clarkville, NH 45333"
1958,AAA Batteries (4-pack),Electronics,2.0,5.49,2025-03-10 22:34:46,"Unit 3000 Box 6423, DPO AA 89390"
1959,Flatscreen TV,Electronics,3.0,300.0,2025-03-12 05:35:00,"15780 Lawrence Ridge, South Tammy, VA 49033"
1960,Flatscreen TV,Electronics,4.0,300.0,2025-03-05 22:22:31,"60898 Joseph Ferry Apt. 330, East Markchester, FL 41461"
1961,Coffee Maker,Home Appliances,3.0,89.99,2025-04-09 11:46:00,"730 Skinner Heights, East Andreamouth, SD 61691"
1962,Blender,Home Appliances,1.0,39.99,2025-04-11 15:54:38,"92768 Sara Court, West Garyburgh, IN 18645"
1963,Blender,Home Appliances,2.0,39.99,2025-03-04 02:45:09,"USNV Short, FPO AA 42010"
1964,AAA Batteries (4-pack),Electronics,4.0,5.49,2025-03-13 15:08:24,"0464 Ruiz Hollow Suite 295, New Jeremymouth, OK 44612"
1965,Google Home Mini,Electronics,,49.99,2025-02-18 07:59:16,"159 Molina Tunnel, Lake Crystalshire, SC 82919"
1966,Bose Headphones,Electronics,5.0,99.99,2025-03-07 14:25:40,"PSC 9632, Box 7492, APO AP 44872"
1967,Bose Headphones,Electronics,4.0,99.99,2025-02-23 00:41:45,"Unit 6192 Box 4414, DPO AA 67301"
1968,Wool Socks,Clothing,1.0,7.99,2025-01-23 08:20:58,"57463 Raymond Path Suite 208, East Peterburgh, AR 68852"
1969,USB-C Charging Cable,Electronics,5.0,11.95,2025-01-29 19:29:47,"538 Mcdonald Ferry Suite 700, New Kyleville, NJ 47957"
1970,T-Shirt,Clothing,4.0,19.99,2025-02-14 10:33:31,"4805 Curtis Canyon, Robertville, ID 77267"
1971,Bose Headphones,Electronics,5.0,99.99,2025-04-13 01:59:17,"46324 Brian Lane Apt. 876, North Morganland, GA 81808"
1972,Wool Socks,Clothing,4.0,7.99,2025-02-19 03:22:54,"34767 Mcclain Cove Apt. 516, Port Samantha, NC 60252"
1973,AAA Batteries (4-pack),Electronics,1.0,5.49,2025-03-12 04:25:12,"77146 Jonathan Junction Suite 834, Collinsfort, NJ 56612"
1974,Blender,Home Appliances,4.0,39.99,2025-02-04 10:58:18,"USCGC Miller, FPO AA 63063"
1975,USB-C Charging Cable,Electronics,4.0,11.95,2025-02-23 17:31:37,"Unit 5867 Box 6897, DPO AE 01785"
1976,Coffee Maker,Home Appliances,2.0,89.99,2025-03-23 05:20:39,"7340 Cruz Isle, Port Barbaraborough, IA 17565"
1977,Flatscreen TV,Electronics,3.0,300.0,2025-01-27 20:58:57,"307 Heather Curve Apt. 736, Jimmyland, NJ 74925"
1978,Coffee Maker,Home Appliances,4.0,89.99,2025-02-06 06:03:41,"207 Jonathan Burgs, Garrettland, AZ 21667"
1979,Coffee Maker,Home Appliances,2.0,89.99,2025-03-06 01:49:01,"77549 Shields Via Suite 912, Lake Kevinshire, ME 68101"
1980,ThinkPad Laptop,Electronics,4.0,999.99,2025-03-16 09:08:23,"38206 Hobbs Points, Lake William, NH 09812"
1981,ThinkPad Laptop,Electronics,3.0,999.99,2025-03-02 11:02:14,"521 Lawson Freeway, North April, CA 23229"
1982,Google Home Mini,Electronics,3.0,49.99,2025-02-11 23:22:24,"184 Jennifer Islands Apt. 291, North Lauramouth, MS 44422"
1983,ThinkPad Laptop,Electronics,1.0,999.99,2025-01-30 08:18:42,"0954 Williams Mountains Apt. 554, New Jill, ND 86444"
1984,ThinkPad Laptop,Electronics,1.0,999.99,2025-03-28 04:08:55,"USS Liu, FPO AP 31923"
1985,Flatscreen TV,Electronics,5.0,300.0,2025-03-03 02:48:42,"929 Sims Spring Apt. 715, Lake Lauren, IN 98861"
1986,Google Home Mini,Electronics,5.0,49.99,2025-03-19 00:17:36,"2916 Travis Roads, East Erictown, CT 48976"
1987,Wool Socks,Clothing,4.0,7.99,2025-03-11 01:58:18,"553 Martinez Ville, Davidfurt, WY 65545"
1988,Google Home Mini,Electronics,5.0,49.99,2025-04-01 00:37:33,"203 Colleen Road Suite 414, Jasonborough, NY 76270"
1989,Blender,Home Appliances,4.0,39.99,2025-01-25 17:28:15,"8209 Phillip Land, North Courtney, VA 42554"
1990,Flatscreen TV,Electronics,1.0,300.0,2025-02-17 05:50:36,"82328 Anthony Mountains, Acostamouth, MT 53801"
1991,Flatscreen TV,Electronics,1.0,300.0,2025-02-05 21:46:42,
1992,Coffee Maker,Home Appliances,1.0,89.99,2025-02-19 10:39:10,"0996 Aaron Track Suite 862, Port Evanland, NY 36132"
1993,USB-C Charging Cable,Electronics,3.0,11.95,2025-02-28 18:52:29,"7822 Wright Springs, Dorothyfurt, NM 45259"
1994,USB-C Charging Cable,Electronics,1.0,11.95,2025-04-05 21:40:22,"Unit 8274 Box 1288, DPO AP 85849"
1995,USB-C Charging Cable,Electronics,,11.95,2025-04-07 03:32:08,"988 Wiggins Creek Suite 963, South Michelleberg, LA 67959"
1996,Coffee Maker,Home Appliances,4.0,89.99,2025-01-25 21:46:47,"70623 Nguyen Green Suite 139, Christophermouth, CT 87678"
1997,T-Shirt,Clothing,5.0,19.99,2025-02-27 08:32:56,"6711 Kenneth Pines Apt. 104, Jacobberg, WI 39038"
1998,T-Shirt,Clothing,4.0,19.99,2025-04-04 01:50:29,"87205 Vazquez Parkways, New Ryanburgh, VA 60314"
1999,AAA Batteries (4-pack),Electronics,3.0,5.49,2025-03-26 20:22:54,"USNV Davis, FPO AP 67517"
2000,Bose Headphones,Electronics,3.0,99.99,2025-03-21 04:03:58,"17594 Timothy Valleys, East Jeffrey, IA 72043"
